Loading python/3.11.6--gcc--8.5.0
  Loading requirement: bzip2/1.0.8-gp5wcz5 libmd/1.0.4-wja3f5q
    libbsd/0.11.7-cgxjopl expat/2.5.0-bptl3xw ncurses/6.4-asx3jea
    readline/8.2-nyw6mp6 gdbm/1.23-fs6otck libiconv/1.17-d7yvx2s
    xz/5.4.1-hubmwr5 zlib-ng/2.1.4-6htiapk libxml2/2.10.3-5eeeokp
    pigz/2.7-bopr5vp zstd/1.5.5-gawytfl tar/1.34-amqus5s gettext/0.22.3-2g7elif
    libffi/3.4.4-6r7brdq libxcrypt/4.4.35-ss2rzin sqlite/3.43.2
    util-linux-uuid/2.38.1-jkdi7kv
Running on  nodes
---------------------------------------------
SLURM job ID:        13381274
SLURM job node list: lrdn3326
DATE:                Mon Mar  3 23:14:27 CET 2025
---------------------------------------------
Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
03/03/2025 23:14:49 - INFO - __main__ - LOADING DATASET
03/03/2025 23:14:49 - INFO - __main__ - ***** Dataset customization *****
03/03/2025 23:15:17 - INFO - __main__ - DataLoader - beginning
03/03/2025 23:15:17 - INFO - __main__ - DataLoader - ending
03/03/2025 23:15:17 - INFO - __main__ - ***** Running training *****
03/03/2025 23:15:17 - INFO - __main__ -   Num examples = 78000
03/03/2025 23:15:17 - INFO - __main__ -   Max num Epochs = 10
03/03/2025 23:15:17 - INFO - __main__ -   Instantaneous batch size per device = 32
03/03/2025 23:15:17 - INFO - __main__ -   Total train batch size (w. parallel, distributed & accumulation) = 32
03/03/2025 23:15:17 - INFO - __main__ -   Gradient Accumulation steps = 1
03/03/2025 23:15:17 - INFO - __main__ -   Max optimization steps = 50000
03/03/2025 23:15:17 - INFO - __main__ -   Output directory = balanced/
osti cuda
  0%|          | 0/50000 [00:00<?, ?it/s]03/03/2025 23:15:17 - INFO - __main__ -   Already completed optimization steps = 0
03/03/2025 23:15:17 - INFO - __main__ -   Residual optimization steps = 50000
03/03/2025 23:15:17 - INFO - __main__ -   Checkpointed epoch = 0
03/03/2025 23:15:17 - INFO - __main__ - Active dataloader length: 2438
03/03/2025 23:15:17 - INFO - __main__ - Total expected steps: 24380
03/03/2025 23:15:20 - INFO - __main__ -   Loss = 3.632901191711426, epoch = 0, step = 0
  0%|          | 1/50000 [00:02<37:39:29,  2.71s/it]03/03/2025 23:15:21 - INFO - __main__ -   Loss = 3.629488706588745, epoch = 0, step = 1
  0%|          | 2/50000 [00:03<24:12:12,  1.74s/it]03/03/2025 23:15:22 - INFO - __main__ -   Loss = 3.639674663543701, epoch = 0, step = 2
  0%|          | 3/50000 [00:04<19:54:04,  1.43s/it]03/03/2025 23:15:23 - INFO - __main__ -   Loss = 3.6072914600372314, epoch = 0, step = 3
  0%|          | 4/50000 [00:05<17:52:45,  1.29s/it]03/03/2025 23:15:24 - INFO - __main__ -   Loss = 3.637239456176758, epoch = 0, step = 4
  0%|          | 5/50000 [00:06<16:45:39,  1.21s/it]03/03/2025 23:15:25 - INFO - __main__ -   Loss = 3.634378671646118, epoch = 0, step = 5
  0%|          | 6/50000 [00:08<16:05:13,  1.16s/it]03/03/2025 23:15:26 - INFO - __main__ -   Loss = 3.617072820663452, epoch = 0, step = 6
  0%|          | 7/50000 [00:09<15:39:35,  1.13s/it]03/03/2025 23:15:27 - INFO - __main__ -   Loss = 3.6235814094543457, epoch = 0, step = 7
  0%|          | 8/50000 [00:10<15:22:43,  1.11s/it]03/03/2025 23:15:29 - INFO - __main__ -   Loss = 3.616370439529419, epoch = 0, step = 8
  0%|          | 9/50000 [00:11<15:11:26,  1.09s/it]03/03/2025 23:15:30 - INFO - __main__ -   Loss = 3.608856439590454, epoch = 0, step = 9
  0%|          | 10/50000 [00:12<15:03:46,  1.08s/it]03/03/2025 23:15:31 - INFO - __main__ -   Loss = 3.600504159927368, epoch = 0, step = 10
  0%|          | 11/50000 [00:13<14:58:31,  1.08s/it]03/03/2025 23:15:32 - INFO - __main__ -   Loss = 3.588545083999634, epoch = 0, step = 11
  0%|          | 12/50000 [00:14<14:54:55,  1.07s/it]03/03/2025 23:15:33 - INFO - __main__ -   Loss = 3.572211265563965, epoch = 0, step = 12
  0%|          | 13/50000 [00:15<14:52:25,  1.07s/it]03/03/2025 23:15:34 - INFO - __main__ -   Loss = 3.5715553760528564, epoch = 0, step = 13
  0%|          | 14/50000 [00:16<14:50:38,  1.07s/it]03/03/2025 23:15:35 - INFO - __main__ -   Loss = 3.5580368041992188, epoch = 0, step = 14
